,target,location,aircraft_damage,make,model,number_of_engines,engine_type,weather_conditions,phase_of_flight,Year,Month,Day,injuries,pax_onboard,fatality_percentage,survived,amateur_built
35419,0,979,0,2203,4699,1.0,0,2,6,1983,8,5,1.0,1.0,100.0,0.0,0
35420,4,3677,2,2203,3718,1.0,0,2,9,1984,3,12,1.0,1.0,0.0,1.0,0
35421,4,8150,2,2203,4759,1.0,0,2,9,1983,5,11,0.0,4.0,0.0,4.0,0
35422,4,6118,2,2203,4814,1.0,0,2,9,1983,1,24,1.0,3.0,0.0,3.0,0
35423,4,7190,2,2203,4858,1.0,0,2,5,1983,5,10,0.0,1.0,0.0,1.0,0
35424,0,820,0,2203,4730,1.0,0,2,9,1983,8,5,9.0,9.0,22.222222222222214,7.0,0
35425,4,2529,2,2203,4688,1.0,0,2,9,1983,11,18,0.0,2.0,0.0,2.0,0
35426,4,4024,2,2203,4627,1.0,0,2,6,1983,8,6,1.0,1.0,0.0,1.0,0
35427,4,12715,2,2203,4772,2.0,0,2,3,1982,6,6,0.0,1.0,0.0,1.0,0
35428,0,8924,0,2203,4857,1.0,0,2,4,1982,6,6,2.0,2.0,100.0,0.0,0
35429,4,6916,2,2203,4732,1.0,0,2,2,1983,8,6,0.0,3.0,0.0,3.0,0
35430,0,5613,2,2203,4808,1.0,0,2,11,1982,6,5,1.0,1.0,100.0,0.0,0
35431,4,7817,0,2203,4782,2.0,0,2,2,1983,1,26,0.0,2.0,0.0,2.0,0
35432,4,600,2,2203,4674,2.0,0,2,0,1982,6,5,0.0,2.0,0.0,2.0,0
35433,0,11451,0,2203,4772,2.0,0,0,0,1982,6,5,2.0,2.0,100.0,0.0,0
35434,4,9930,2,2203,4715,1.0,0,2,5,1984,1,24,1.0,1.0,0.0,1.0,0
35435,0,11898,0,2203,4844,2.0,0,2,2,1983,11,18,3.0,3.0,66.66666666666666,1.0,0
35436,0,10570,0,2203,4718,1.0,0,2,2,1983,1,20,3.0,3.0,100.0,0.0,0
35437,4,9406,2,2203,4858,1.0,0,2,5,1982,6,8,0.0,2.0,0.0,2.0,0
35438,0,4009,0,2203,4735,1.0,0,2,0,1983,8,5,1.0,1.0,100.0,0.0,0
35439,4,6695,2,2203,4811,1.0,0,2,4,1983,5,13,0.0,3.0,0.0,3.0,0
35440,4,4357,2,2203,4831,1.0,0,2,2,1983,8,5,0.0,3.0,0.0,3.0,0
35441,4,7754,2,2203,4656,1.0,0,0,0,1984,1,24,1.0,1.0,0.0,1.0,0
35442,4,5540,0,2203,546,1.0,0,2,6,1982,6,8,1.0,1.0,0.0,1.0,0
35443,4,145,2,2203,4760,1.0,0,2,0,1983,8,5,2.0,2.0,0.0,2.0,0
35444,4,1085,2,2203,964,2.0,0,2,9,1983,8,5,0.0,6.0,0.0,6.0,0
35445,4,11522,2,2203,4858,1.0,0,2,9,1984,3,11,0.0,1.0,0.0,1.0,0
35446,4,757,2,2203,4693,1.0,0,2,6,1983,8,5,1.0,1.0,0.0,1.0,0
35447,0,11380,0,2203,4660,1.0,0,0,2,1983,1,23,2.0,2.0,100.0,0.0,0
35448,4,2532,2,2203,4620,1.0,0,2,5,1982,6,7,0.0,2.0,0.0,2.0,0
35449,0,10862,0,2203,4764,1.0,0,2,1,1983,1,31,1.0,1.0,100.0,0.0,0
35450,4,7039,2,2203,4764,1.0,0,2,5,1983,5,4,3.0,3.0,0.0,3.0,0
35451,0,7255,2,2203,4847,2.0,0,0,5,1984,3,5,1.0,2.0,50.0,1.0,0
35452,0,7323,0,2203,4688,1.0,0,0,4,1984,3,5,3.0,3.0,100.0,0.0,0
35453,4,3377,2,2203,4853,1.0,0,2,6,1982,5,15,0.0,1.0,0.0,1.0,0
35454,4,13388,0,2203,4761,1.0,0,0,0,1983,2,11,2.0,2.0,0.0,2.0,0
35455,4,4958,2,2203,4649,1.0,0,2,5,1982,5,14,0.0,2.0,0.0,2.0,0
35456,0,10928,0,2203,4674,2.0,0,2,9,1983,2,11,1.0,1.0,100.0,0.0,0
35457,4,4995,2,2203,4715,1.0,0,2,0,1983,11,13,0.0,3.0,0.0,3.0,0
35458,4,8006,2,2203,4727,1.0,0,2,5,1982,5,13,1.0,1.0,0.0,1.0,0
35459,4,5080,2,2203,4761,1.0,0,2,5,1983,2,12,0.0,2.0,0.0,2.0,0
35460,4,12760,2,2203,4728,1.0,0,2,5,1983,2,10,0.0,1.0,0.0,1.0,0
35461,4,3400,2,2203,4627,1.0,0,2,9,1983,8,14,0.0,2.0,0.0,2.0,0
35462,0,2837,0,2203,4782,2.0,0,0,0,1984,3,5,3.0,3.0,100.0,0.0,0
35463,4,5159,2,2203,4656,1.0,0,2,9,1982,5,15,0.0,2.0,0.0,2.0,0
35464,4,12223,2,2203,4627,1.0,0,2,6,1983,8,13,3.0,3.0,0.0,3.0,0
35465,4,11468,2,2203,4808,1.0,0,2,9,1983,2,7,0.0,5.0,0.0,5.0,0
35466,0,187,0,2203,3718,1.0,0,2,6,1982,5,16,1.0,1.0,100.0,0.0,0
35467,4,12512,2,2203,4718,1.0,0,2,6,1983,11,13,1.0,1.0,0.0,1.0,0
35468,4,8508,2,2203,4901,1.0,0,2,9,1983,2,7,2.0,2.0,0.0,2.0,0
35469,4,6007,0,2203,4650,1.0,0,2,3,1982,5,16,3.0,3.0,0.0,3.0,0
35470,4,11108,2,2203,4858,1.0,0,2,0,1982,5,16,0.0,2.0,0.0,2.0,0
35471,4,3752,2,2203,4728,1.0,0,2,5,1983,5,2,0.0,1.0,0.0,1.0,0
35472,4,2980,2,2203,4869,2.0,0,2,5,1983,2,9,0.0,2.0,0.0,2.0,0
35473,0,2620,0,2203,4687,1.0,0,2,6,1983,5,1,3.0,3.0,33.33333333333333,2.0,0
35474,4,6419,2,2203,4851,1.0,0,2,9,1984,3,6,0.0,1.0,0.0,1.0,0
35475,4,7358,0,2203,4718,1.0,0,0,2,1983,11,13,1.0,1.0,0.0,1.0,0
35476,0,9075,2,2203,4652,1.0,0,2,6,1983,8,14,2.0,2.0,50.0,1.0,0
35477,4,2361,2,2203,4772,2.0,0,2,2,1984,6,19,0.0,1.0,0.0,1.0,0
35478,4,12708,2,2203,4741,1.0,0,2,2,1982,5,16,0.0,4.0,0.0,4.0,0
35479,4,4160,0,2203,4674,2.0,0,2,9,1984,3,6,0.0,2.0,0.0,2.0,0
35480,4,11930,2,2203,4759,1.0,0,2,5,1982,5,13,0.0,2.0,0.0,2.0,0
35481,4,9825,2,2203,4838,1.0,0,2,10,1982,5,13,0.0,1.0,0.0,1.0,0
35482,4,5165,2,2203,4718,1.0,0,2,5,1983,2,13,0.0,3.0,0.0,3.0,0
35483,0,5871,0,2203,4831,1.0,0,2,6,1982,5,11,3.0,3.0,100.0,0.0,0
35484,4,11494,2,2203,3720,1.0,0,2,6,1982,5,10,0.0,1.0,0.0,1.0,0
35485,4,5779,0,2203,4869,2.0,0,0,4,1983,2,13,3.0,3.0,0.0,3.0,0
35486,0,3312,2,2203,4611,1.0,0,2,9,1982,5,10,2.0,2.0,100.0,0.0,0
35487,4,10608,2,2203,4611,1.0,0,2,10,1984,3,4,0.0,1.0,0.0,1.0,0
35488,4,5613,2,2203,4846,2.0,0,2,10,1983,11,11,0.0,5.0,0.0,5.0,0
35489,4,816,2,2203,4699,1.0,0,2,6,1983,8,16,0.0,1.0,0.0,1.0,0
35490,4,3716,2,2203,4858,1.0,0,2,9,1982,5,10,0.0,1.0,0.0,1.0,0
35491,4,7938,2,2203,4814,1.0,0,2,2,1982,5,9,1.0,5.0,0.0,5.0,0
35492,4,787,2,2203,4755,1.0,0,2,0,1983,8,16,0.0,2.0,0.0,2.0,0
35493,4,226,2,2203,4618,1.0,0,2,9,1982,5,11,1.0,1.0,0.0,1.0,0
35494,4,10010,2,2203,4594,1.0,0,2,2,1982,5,12,0.0,2.0,0.0,2.0,0
35495,4,10982,0,2203,4727,1.0,0,2,0,1982,5,12,3.0,4.0,0.0,4.0,0
35496,4,12315,2,2203,4913,1.0,0,2,0,1983,2,12,0.0,3.0,0.0,3.0,0
35497,4,8986,2,2203,4718,1.0,0,1,5,1982,5,13,0.0,1.0,0.0,1.0,0
35498,0,3459,0,2203,4656,1.0,0,2,11,1983,11,12,3.0,3.0,100.0,0.0,0
35499,0,12233,0,2203,4761,1.0,0,2,6,1984,1,28,4.0,4.0,100.0,0.0,0
35500,4,10311,2,2203,4846,2.0,0,2,5,1983,8,15,2.0,4.0,0.0,4.0,0
35501,4,2094,2,2203,3718,1.0,0,2,9,1982,5,16,0.0,2.0,0.0,2.0,0
35502,0,10290,2,2203,243,1.0,0,2,6,1982,5,12,2.0,2.0,50.0,1.0,0
35503,4,11509,0,2203,4911,1.0,0,2,6,1983,8,16,1.0,1.0,0.0,1.0,0
35504,0,7077,0,2203,4727,1.0,0,2,2,1982,5,12,4.0,4.0,100.0,0.0,0
35505,4,5008,2,2203,4618,1.0,0,2,9,1984,6,21,0.0,2.0,0.0,2.0,0
35506,4,5894,2,2203,4759,1.0,0,2,2,1983,2,13,0.0,2.0,0.0,2.0,0
35507,0,1590,0,2203,4735,1.0,0,0,9,1984,6,21,1.0,1.0,100.0,0.0,0
35508,4,5326,2,2203,4650,1.0,0,2,0,1983,2,13,1.0,1.0,0.0,1.0,0
35509,4,1195,2,2203,4858,1.0,0,2,9,1983,8,15,0.0,5.0,0.0,5.0,0
35510,4,5747,2,2203,4641,1.0,0,2,2,1984,1,27,0.0,2.0,0.0,2.0,0
35511,4,2184,2,2203,4728,1.0,0,2,10,1983,2,4,0.0,2.0,0.0,2.0,0
35512,4,3861,2,2203,4681,1.0,0,2,5,1983,2,5,0.0,2.0,0.0,2.0,0
35513,4,702,2,2203,4627,1.0,0,2,5,1983,8,10,0.0,2.0,0.0,2.0,0
35514,0,2094,0,2203,4785,2.0,0,2,0,1983,11,15,1.0,1.0,100.0,0.0,0
35515,4,11939,2,2203,4858,1.0,0,2,0,1984,6,18,0.0,2.0,0.0,2.0,0
35516,4,11134,2,2203,4846,2.0,0,2,10,1983,2,5,0.0,1.0,0.0,1.0,0
35517,4,13320,2,2203,4833,1.0,0,2,10,1983,8,10,0.0,4.0,0.0,4.0,0
35518,4,5929,2,2203,4718,1.0,0,2,9,1983,8,10,0.0,1.0,0.0,1.0,0
35519,4,8860,2,2203,4725,1.0,0,2,2,1983,2,5,0.0,2.0,0.0,2.0,0
35520,4,2061,0,2203,4868,2.0,0,2,0,1982,5,23,1.0,3.0,0.0,3.0,0
35521,0,12586,0,2203,4743,1.0,0,2,2,2007,3,7,3.0,3.0,100.0,0.0,0
35522,4,9105,2,2203,4942,1.0,0,2,9,2008,3,20,0.0,2.0,0.0,2.0,0
35523,4,10359,2,2203,4657,1.0,0,2,5,1982,5,26,0.0,2.0,0.0,2.0,0
35524,4,11657,2,2203,4843,2.0,0,2,10,1982,5,27,0.0,5.0,0.0,5.0,0
35525,4,1342,0,2203,4723,1.0,0,2,9,1983,8,8,2.0,2.0,0.0,2.0,0
35526,4,9226,2,2203,4797,2.0,0,2,2,1984,3,9,0.0,1.0,0.0,1.0,0
35527,4,2344,2,2203,4655,1.0,0,2,5,1984,6,17,0.0,1.0,0.0,1.0,0
35528,4,4857,2,2203,4831,2.0,0,0,0,1984,1,26,2.0,2.0,0.0,2.0,0
35529,4,2328,2,2203,4748,1.0,0,2,2,1982,5,27,0.0,1.0,0.0,1.0,0
35530,4,437,2,2203,4687,1.0,0,2,2,1982,5,27,0.0,2.0,0.0,2.0,0
35531,4,12876,2,2203,4608,1.0,0,2,2,1983,8,8,0.0,1.0,0.0,1.0,0
35532,4,8053,2,2203,4844,2.0,0,2,5,1984,6,18,0.0,2.0,0.0,2.0,0
35533,4,12640,2,2203,4713,1.0,0,2,2,1983,8,8,0.0,1.0,0.0,1.0,0
35534,4,2892,0,2203,4846,2.0,5,2,10,2008,3,21,0.0,1.0,0.0,1.0,0
35535,4,10913,2,2203,4627,1.0,0,2,5,1982,5,9,0.0,2.0,0.0,2.0,0
35536,0,6682,0,2203,4728,1.0,0,0,2,1983,2,5,1.0,1.0,100.0,0.0,0
35537,4,6857,2,2203,524,1.0,0,2,5,1982,5,22,0.0,1.0,0.0,1.0,0
35538,4,11922,2,2203,4855,1.0,0,2,6,1984,6,19,1.0,1.0,0.0,1.0,0
35539,4,579,2,2203,4598,2.0,0,2,8,1984,3,7,0.0,2.0,0.0,2.0,0
35540,0,12364,0,2203,4546,2.0,0,2,9,1982,5,18,2.0,2.0,50.0,1.0,0
35541,4,12866,0,2203,4674,2.0,0,0,1,1983,11,13,4.0,4.0,0.0,4.0,0
35542,4,579,2,2203,4772,2.0,0,2,10,1984,3,7,0.0,2.0,0.0,2.0,0
35543,4,3925,2,2203,4761,1.0,0,2,0,1983,8,13,1.0,1.0,0.0,1.0,0
35544,4,10907,2,2203,4772,2.0,0,2,2,1982,5,17,1.0,1.0,0.0,1.0,0
35545,4,13380,0,2203,4708,1.0,0,2,6,1983,8,13,1.0,1.0,0.0,1.0,0
35546,4,977,2,2203,4801,2.0,3,2,2,1984,3,7,0.0,7.0,0.0,7.0,0
35547,4,1951,2,2203,4667,2.0,0,2,5,1983,8,13,0.0,3.0,0.0,3.0,0
35548,0,3142,0,2203,4727,1.0,0,2,6,1983,11,13,3.0,3.0,100.0,0.0,0
35549,4,12754,2,2203,4769,1.0,0,2,9,1983,8,13,0.0,1.0,0.0,1.0,0
35550,4,10196,2,2203,4857,1.0,0,2,2,1982,5,17,0.0,1.0,0.0,1.0,0
35551,0,8393,0,2203,4601,1.0,0,2,2,1983,5,2,2.0,2.0,100.0,0.0,0
35552,0,11026,2,2203,4691,1.0,0,2,3,1984,3,7,1.0,1.0,100.0,0.0,0
35553,0,294,0,2203,568,1.0,0,0,2,1983,5,3,1.0,1.0,100.0,0.0,0
35554,4,11923,2,2203,4820,1.0,0,2,5,1983,8,11,0.0,7.0,0.0,7.0,0
35555,0,12148,0,2203,245,1.0,0,2,6,1982,5,22,2.0,2.0,100.0,0.0,0
35556,4,2173,2,2203,3701,1.0,0,2,9,1983,2,5,2.0,2.0,0.0,2.0,0
35557,4,5150,2,2203,4715,1.0,0,2,2,1982,5,21,0.0,2.0,0.0,2.0,0
35558,4,2084,2,2203,4772,2.0,0,0,5,1983,2,6,0.0,2.0,0.0,2.0,0
35559,4,1199,2,2203,4627,1.0,0,2,6,1984,6,18,0.0,2.0,0.0,2.0,0
35560,4,10050,2,2203,4718,1.0,0,2,9,1982,5,23,2.0,4.0,0.0,4.0,0
35561,4,10871,2,2203,4797,2.0,0,2,9,1982,5,21,0.0,3.0,0.0,3.0,0
35562,0,9982,0,2203,4685,1.0,0,2,2,1983,8,12,4.0,4.0,100.0,0.0,0
35563,4,11757,2,2203,4674,2.0,0,0,5,1983,2,6,0.0,1.0,0.0,1.0,0
35564,0,12798,0,2203,4735,1.0,0,0,2,1983,8,12,2.0,2.0,100.0,0.0,0
35565,4,7922,2,2203,4725,1.0,0,2,3,1983,5,3,0.0,1.0,0.0,1.0,0
35566,4,2513,2,2203,4718,1.0,0,2,9,1982,5,20,0.0,2.0,0.0,2.0,0
35567,4,10862,2,2203,4699,1.0,0,2,5,1982,5,20,0.0,1.0,0.0,1.0,0
35568,4,9546,2,2203,4655,1.0,0,2,2,1983,8,12,0.0,2.0,0.0,2.0,0
35569,4,11178,2,2203,4656,1.0,0,2,0,1982,5,21,1.0,2.0,0.0,2.0,0
35570,4,9340,0,2203,4685,1.0,0,2,9,1984,7,2,4.0,4.0,0.0,4.0,0
35571,4,12709,2,2203,4814,1.0,0,2,5,1982,3,30,2.0,5.0,0.0,5.0,0
35572,4,6877,2,2203,4897,1.0,0,2,6,1983,4,15,1.0,2.0,0.0,2.0,0
35573,4,9174,2,2203,4718,1.0,0,2,0,1983,4,15,1.0,1.0,0.0,1.0,0
35574,4,4606,2,2203,4727,1.0,0,2,9,1983,3,29,0.0,3.0,0.0,3.0,0
35575,4,11791,2,2203,4743,1.0,0,2,0,1984,7,20,1.0,1.0,0.0,1.0,0
35576,4,4218,2,2203,4650,1.0,0,2,5,1983,3,29,0.0,2.0,0.0,2.0,0
35577,0,7851,0,2203,4909,1.0,0,0,0,1983,4,14,2.0,2.0,50.0,1.0,0
35578,0,1204,0,2203,4839,1.0,0,2,9,1984,2,9,6.0,6.0,66.66666666666666,2.0,0
35579,4,4610,2,2203,580,1.0,0,2,2,1984,7,20,1.0,4.0,0.0,4.0,0
35580,4,7732,2,2203,4627,1.0,0,2,2,1984,7,20,0.0,1.0,0.0,1.0,0
35581,4,11436,2,2203,4764,1.0,0,2,2,1983,10,1,0.0,3.0,0.0,3.0,0
35582,0,8859,0,2203,4674,2.0,0,0,0,1982,2,2,1.0,1.0,100.0,0.0,0
35583,4,11719,2,2203,4764,1.0,0,2,9,1984,2,17,0.0,1.0,0.0,1.0,0
35584,4,11140,2,2203,4620,1.0,0,2,0,1984,7,21,1.0,1.0,0.0,1.0,0
35585,4,9103,2,2203,4718,1.0,0,2,9,2008,11,8,0.0,2.0,0.0,2.0,0
35586,4,1049,2,2203,4718,1.0,0,2,2,1984,7,21,0.0,1.0,0.0,1.0,0
35587,0,19,0,2203,4715,1.0,0,2,2,1982,2,5,2.0,2.0,100.0,0.0,0
35588,0,12850,0,2203,4685,1.0,0,2,2,1982,2,7,8.0,8.0,100.0,0.0,0
35589,4,6080,0,2203,4718,1.0,0,2,5,1982,2,7,4.0,4.0,0.0,4.0,1
35590,4,13029,2,2203,4857,1.0,0,2,9,1982,2,7,0.0,1.0,0.0,1.0,0
35591,4,10168,2,2203,4728,1.0,0,2,5,1982,2,7,0.0,1.0,0.0,1.0,0
35592,4,2761,2,2203,4725,1.0,0,2,0,1984,7,20,3.0,3.0,0.0,3.0,0
35593,4,8279,2,2203,4637,1.0,0,2,9,1983,3,28,0.0,1.0,0.0,1.0,0
35594,4,1238,0,2203,4699,1.0,0,2,6,1984,7,20,0.0,1.0,0.0,1.0,0
35595,4,2571,2,2203,4718,1.0,0,2,3,1983,9,29,0.0,1.0,0.0,1.0,0
35596,4,3436,2,2203,4735,1.0,0,2,9,1982,2,6,0.0,3.0,0.0,3.0,0
35597,4,412,2,2203,4693,1.0,0,2,6,1983,3,28,1.0,1.0,0.0,1.0,0
35598,4,4340,0,2203,4782,2.0,0,0,11,1982,2,6,2.0,2.0,0.0,2.0,0
35599,4,11661,2,2203,4718,1.0,0,2,5,1982,2,6,0.0,1.0,0.0,1.0,0
35600,3,361,1,2203,4611,1.0,0,2,5,1983,10,18,0.0,1.0,0.0,1.0,0
35601,4,3656,2,2203,4718,1.0,0,2,9,1982,2,5,2.0,2.0,0.0,2.0,0
35602,0,6608,0,2203,4831,1.0,0,0,2,1982,2,5,4.0,4.0,100.0,0.0,0
35603,4,5620,0,2203,4838,1.0,0,2,9,1983,10,1,0.0,3.0,0.0,3.0,0
35604,4,3437,2,2203,4611,1.0,0,2,5,1983,10,1,0.0,2.0,0.0,2.0,0
35605,3,12490,1,2203,4764,1.0,0,2,5,1982,1,30,0.0,1.0,0.0,1.0,0
35606,0,11158,0,2203,4743,1.0,0,0,11,1984,7,21,2.0,2.0,100.0,0.0,0
35607,4,1937,2,2203,4814,1.0,0,0,2,1983,3,31,2.0,2.0,0.0,2.0,0
35608,0,7091,0,2203,567,1.0,0,0,2,1982,1,28,1.0,1.0,100.0,0.0,0
35609,4,9104,2,2203,4627,1.0,0,2,6,2008,9,14,1.0,1.0,0.0,1.0,0
35610,4,7109,2,2203,4811,1.0,0,2,0,1982,1,28,0.0,2.0,0.0,2.0,0
35611,4,1843,2,2203,4761,1.0,0,2,2,1983,10,16,0.0,3.0,0.0,3.0,0
35612,0,7935,0,2203,4814,1.0,0,0,2,1983,3,31,3.0,3.0,100.0,0.0,0
35613,0,4660,0,2203,4814,1.0,0,2,2,1984,7,21,3.0,3.0,100.0,0.0,0
35614,4,1090,0,2203,4685,1.0,0,2,9,1984,7,21,4.0,4.0,0.0,4.0,0
35615,4,10600,2,2203,4808,1.0,0,0,2,1982,2,1,1.0,1.0,0.0,1.0,0
35616,4,13771,2,2203,4728,1.0,0,2,0,1983,10,17,0.0,1.0,0.0,1.0,0
35617,4,7093,2,2203,4627,1.0,0,2,5,1983,3,30,2.0,2.0,0.0,2.0,0
35618,4,3066,2,2203,4727,1.0,0,2,0,1982,1,31,0.0,2.0,0.0,2.0,0
35619,4,13693,2,2203,4947,1.0,0,2,8,2008,1,28,0.0,1.0,0.0,1.0,0
35620,0,315,0,2203,4694,1.0,0,2,6,1984,2,16,1.0,1.0,100.0,0.0,0
35621,4,1496,2,2203,4782,2.0,0,0,6,1984,2,16,6.0,6.0,0.0,6.0,0
35622,4,12842,2,2203,4634,1.0,0,2,6,1983,3,30,1.0,1.0,0.0,1.0,0
35623,4,12713,2,2203,4810,1.0,0,2,5,1983,3,31,0.0,2.0,0.0,2.0,0
35624,4,1980,2,2203,4641,1.0,0,2,5,1983,10,1,0.0,1.0,0.0,1.0,0
35625,4,12466,2,2203,4650,1.0,0,2,9,1982,1,31,0.0,2.0,0.0,2.0,0
35626,4,6552,2,2203,4650,1.0,0,2,9,1982,1,31,1.0,2.0,0.0,2.0,0
35627,4,7566,2,2203,4763,1.0,0,0,5,1982,2,8,0.0,3.0,0.0,3.0,0
35628,4,6208,2,2203,4801,2.0,3,2,5,1983,9,26,0.0,7.0,0.0,7.0,0
35629,4,3448,2,2203,4786,2.0,0,2,5,1982,2,15,0.0,2.0,0.0,2.0,0
35630,4,8042,2,2203,4725,1.0,0,2,9,1982,2,15,0.0,2.0,0.0,2.0,0
35631,4,4076,2,2203,4687,1.0,0,2,6,1984,7,17,2.0,2.0,0.0,2.0,0
35632,4,5159,2,2203,4735,1.0,0,2,5,1983,4,16,0.0,1.0,0.0,1.0,0
35633,4,10594,0,2203,4831,1.0,0,0,3,1984,7,17,0.0,1.0,0.0,1.0,0
35634,4,3130,2,2203,4725,1.0,0,0,3,1982,2,15,0.0,1.0,0.0,1.0,0
35635,3,12753,1,2203,4593,1.0,0,2,2,1983,9,23,0.0,1.0,0.0,1.0,0
35636,4,10009,2,2203,4620,1.0,0,2,6,1983,9,23,0.0,1.0,0.0,1.0,0
35637,0,6522,2,2203,4687,1.0,0,2,3,1983,10,21,3.0,4.0,50.0,2.0,0
35638,4,3351,2,2203,4727,1.0,0,2,5,1982,2,14,0.0,3.0,0.0,3.0,0
35639,4,10500,2,2203,4727,1.0,0,2,5,1982,2,14,0.0,4.0,0.0,4.0,0
35640,4,6746,2,2203,4858,1.0,0,2,0,1982,2,14,0.0,2.0,0.0,2.0,0
35641,4,7819,2,2203,4718,1.0,0,2,9,1982,2,14,0.0,1.0,0.0,1.0,0
35642,0,1805,2,2203,4611,1.0,0,0,2,1984,7,17,1.0,1.0,100.0,0.0,0
35643,4,4951,0,2203,4667,2.0,0,2,5,1983,10,21,0.0,2.0,0.0,2.0,0
35644,4,13039,2,2203,4611,1.0,0,2,9,1983,9,23,0.0,1.0,0.0,1.0,0
35645,4,5000,2,2203,4760,1.0,0,0,5,1982,2,15,3.0,3.0,0.0,3.0,0
35646,0,5715,0,2203,4718,1.0,0,0,2,1982,2,18,1.0,1.0,100.0,0.0,0
35647,4,2031,2,2203,4699,1.0,0,2,6,1984,7,16,0.0,1.0,0.0,1.0,0
35648,4,10553,2,2203,4801,2.0,3,2,1,1984,2,8,3.0,3.0,0.0,3.0,0
35649,4,12368,2,2203,4769,1.0,0,0,3,1982,2,17,1.0,1.0,0.0,1.0,0
35650,0,6511,0,2203,4590,1.0,0,2,1,1983,9,21,2.0,2.0,50.0,1.0,0
35651,4,9924,2,2203,4620,1.0,0,1,11,1982,2,13,1.0,2.0,0.0,2.0,0
35652,4,8005,2,2203,4667,2.0,0,0,0,1982,2,17,0.0,6.0,0.0,6.0,0
35653,4,7451,0,2203,4908,1.0,0,2,5,1983,9,22,2.0,2.0,0.0,2.0,0
35654,0,10862,0,2203,4691,1.0,0,1,2,1983,3,26,1.0,1.0,100.0,0.0,0
35655,4,491,2,2203,3736,1.0,0,0,9,1983,10,21,2.0,2.0,0.0,2.0,0
35656,0,11658,0,2203,4806,2.0,3,0,0,1982,2,16,8.0,8.0,100.0,0.0,0
35657,0,2661,0,2203,4667,2.0,0,2,2,1982,2,15,1.0,1.0,100.0,0.0,0
35658,0,8865,0,2203,4847,2.0,0,1,2,1984,7,16,2.0,2.0,100.0,0.0,0
35659,4,2097,2,2203,4858,1.0,0,2,0,1982,1,27,0.0,2.0,0.0,2.0,0
35660,0,8657,0,2203,4843,2.0,0,0,2,1982,2,13,1.0,1.0,100.0,0.0,0
35661,0,8288,0,2203,4749,1.0,0,0,0,1984,2,19,3.0,3.0,100.0,0.0,0
35662,4,13642,2,2203,4637,1.0,0,2,2,1983,3,27,0.0,1.0,0.0,1.0,0
35663,4,4337,0,2203,4833,1.0,0,2,9,1984,2,18,0.0,5.0,0.0,5.0,0
35664,4,5373,0,2203,4858,1.0,0,2,5,1982,2,9,0.0,1.0,0.0,1.0,0
35665,0,1191,0,2203,4735,1.0,0,2,4,1983,4,16,1.0,1.0,100.0,0.0,0
35666,4,12701,2,2203,4727,1.0,0,2,5,1982,2,8,1.0,1.0,0.0,1.0,0
35667,0,1031,0,2203,4727,1.0,0,2,2,1983,9,25,2.0,2.0,100.0,0.0,0
35668,4,9970,0,2203,4699,1.0,0,2,6,1984,7,19,1.0,1.0,0.0,1.0,0
35669,0,10960,2,2203,4637,1.0,0,2,9,1982,2,8,1.0,1.0,100.0,0.0,0
35670,3,9317,1,2203,4831,1.0,0,2,5,1983,9,25,0.0,1.0,0.0,1.0,0
35671,4,9910,0,2203,4687,1.0,0,2,2,1982,2,12,4.0,4.0,0.0,4.0,0
35672,4,9164,2,2203,4788,2.0,0,0,0,1983,3,27,0.0,4.0,0.0,4.0,0
35673,4,4688,2,2203,4814,1.0,0,2,1,1983,3,27,0.0,6.0,0.0,6.0,0
35674,0,1372,2,2203,4883,2.0,0,2,9,1982,2,11,1.0,1.0,100.0,0.0,0
35675,4,1358,2,2203,4727,1.0,0,2,9,1983,4,16,0.0,4.0,0.0,4.0,0
35676,0,3712,0,2203,4627,1.0,0,2,6,1983,9,24,2.0,2.0,100.0,0.0,0
35677,4,4024,2,2203,4760,1.0,0,2,9,1983,4,16,2.0,2.0,0.0,2.0,0
35678,0,10563,0,2203,4846,2.0,0,0,0,1983,3,27,5.0,5.0,100.0,0.0,0
35679,4,8441,2,2203,4728,1.0,0,2,3,2008,11,25,2.0,2.0,0.0,2.0,0
35680,4,1608,2,2203,4844,2.0,0,0,9,1984,2,9,0.0,1.0,0.0,1.0,0
35681,4,8260,2,2203,4869,2.0,0,0,3,1982,2,19,0.0,3.0,0.0,3.0,0
35682,0,8808,0,2203,4718,1.0,0,2,0,1982,1,8,2.0,2.0,50.0,1.0,0
35683,4,6038,2,2203,4822,1.0,0,2,5,1983,10,8,0.0,2.0,0.0,2.0,0
35684,0,6255,0,2203,4748,1.0,0,2,2,1983,10,8,1.0,1.0,100.0,0.0,0
35685,4,2752,2,2203,4688,1.0,0,2,2,1984,2,12,1.0,4.0,0.0,4.0,0
35686,0,4951,0,2203,4844,2.0,0,0,11,1983,10,9,1.0,1.0,100.0,0.0,0
35687,4,6865,2,2203,4687,1.0,0,2,5,1982,1,8,0.0,2.0,0.0,2.0,0
35688,4,7819,2,2203,3718,1.0,0,2,9,1984,7,24,0.0,2.0,0.0,2.0,0
35689,4,690,0,2203,4853,1.0,0,2,9,1984,7,25,0.0,1.0,0.0,1.0,0
35690,0,2644,0,2203,4674,2.0,0,2,6,1983,10,10,2.0,2.0,100.0,0.0,0
35691,4,10934,2,2203,4599,1.0,0,2,9,1983,4,5,1.0,1.0,0.0,1.0,0
